car_id,first_online_date,car_sold_on_date,manufacturer,model,fuel_type,buy_price,last_online_price,market_reference_price,is_sold,missing_buy_price,days_online,gross_margin_eur,profit_margin_pct,age_bucket
1282685097,05/12/2024,,Volkswagen,Golf VIII,Benzin,14862,20504,19707,0,FALSE,330,5642,37.96,181-365
1284576433,03/01/2025,,Hyundai,Tucson,Benzin,12917,18234,19868,0,FALSE,301,5317,41.16,181-365
1281967175,23/10/2024,28/12/2024,BMW,1er,Benzin,11503,15197,15924,1,FALSE,66,3694,32.11,61-90
1282344444,09/11/2024,,Mercedes-Benz,C-Klasse,Diesel,30670,34773,35396,0,FALSE,356,4103,13.38,181-365
1284627485,24/12/2024,,Ford,Mustang,Benzin,37494,44129,46087,0,FALSE,311,6635,17.7,181-365
1279458787,17/09/2024,19/09/2024,Skoda,Kodiaq,Diesel,29633,37483,38674,1,FALSE,2,7850,26.49,0-7
1215055077,04/10/2024,,Volkswagen,Golf VII,Benzin,16399,19585,20326,0,FALSE,392,3186,19.43,365+
1257118132,27/09/2024,09/10/2024,MINI,Clubman,Benzin,18555,21563,20947,1,FALSE,12,3008,16.21,Aug-14
1263294912,04/12/2024,,Skoda,Octavia,Benzin,13454,15803,15651,0,FALSE,331,2349,17.46,181-365
1279578786,16/10/2024,03/12/2024,Toyota,Aygo,Benzin,7672,8626,8528,1,FALSE,48,954,12.43,31-60
1283454337,27/11/2024,,Volkswagen,Caddy,Diesel,22933,29019,30156,0,FALSE,338,6086,26.54,181-365
1250777427,30/10/2024,,Hyundai,i30,Benzin,18254,21900,22226,0,FALSE,366,3646,19.97,365+
1278811383,16/09/2024,04/10/2024,Volkswagen,Golf VII,Diesel,13016,16964,15754,1,FALSE,18,3948,30.33,15-30
1271362238,25/10/2024,,Mercedes-Benz,GLA-Klasse,Benzin,24646,29422,30424,0,FALSE,371,4776,19.38,365+
1281603266,23/10/2024,,Ford,EcoSport,Diesel,6612,8957,10922,0,FALSE,373,2345,35.47,365+
1279925530,21/10/2024,,Jeep,Renegade,Benzin,10460,17034,16541,0,FALSE,375,6574,62.85,365+
1282409305,16/11/2024,,Skoda,Fabia,Benzin,7685,11320,13653,0,FALSE,349,3635,47.3,181-365
1278703176,16/09/2024,09/12/2024,Hyundai,i20,Benzin,5431,7699,9102,1,FALSE,84,2268,41.76,61-90
1283340844,25/11/2024,,Skoda,Fabia,Benzin,5799,9107,9383,0,FALSE,340,3308,57.04,181-365
1279509339,05/10/2024,,Volvo,S90,Benzin,24430,25717,26504,0,FALSE,391,1287,5.27,365+
1284126455,09/12/2024,,Fiat,Tipo,Benzin,3475,7267,7106,0,FALSE,326,3792,109.12,181-365
1279705756,25/10/2024,28/10/2024,Citroen,C1,Benzin,2682,7905,9334,1,FALSE,3,5223,194.74,0-7
1279202184,13/09/2024,09/12/2024,Hyundai,Tucson,Benzin,14612,17092,17897,1,FALSE,87,2480,16.97,61-90
1278230630,12/09/2024,12/11/2024,Fiat,500,Benzin,5612,9723,9471,1,FALSE,61,4111,73.25,61-90
1282319224,08/01/2025,09/01/2025,Peugeot,208,Benzin,1800,8413,9292,1,FALSE,1,6613,367.39,0-7
1275648915,26/09/2024,,Audi,A6 Allroad,Benzin,38608,39277,39118,0,FALSE,400,669,1.73,365+
1282549022,11/11/2024,,Mercedes-Benz,GLC-Klasse,Diesel,30733,34289,36125,0,FALSE,354,3556,11.57,181-365
1280746244,18/10/2024,19/11/2024,Hyundai,i30,Benzin,6097,8671,9004,1,FALSE,32,2574,42.22,31-60
1282490249,18/11/2024,,Renault,Clio,Benzin,8784,13947,15718,0,FALSE,347,5163,58.78,181-365
1279369329,21/09/2024,03/12/2024,Kia,Sportage,Diesel,15168,17585,16456,1,FALSE,73,2417,15.93,61-90
1279759564,28/10/2024,02/12/2024,Honda,Civic,Benzin,15603,17752,19274,1,FALSE,35,2149,13.77,31-60
1272380003,18/10/2024,23/12/2024,Mercedes-Benz,B-Klasse,Benzin,9775,15851,14543,1,FALSE,66,6076,62.16,61-90
1281449957,22/10/2024,06/12/2024,Opel,Adam,Benzin,4211,8960,8616,1,FALSE,45,4749,112.78,31-60
1280922903,04/12/2024,,Kia,pro_cee'd,Benzin,17577,21894,23331,0,FALSE,331,4317,24.56,181-365
1283774857,06/12/2024,,Dacia,Lodgy,Diesel,10940,16733,16952,0,FALSE,329,5793,52.95,181-365
1283234182,03/12/2024,12/12/2024,Seat,Ateca,Benzin,16896,22956,23380,1,FALSE,9,6060,35.87,Aug-14
1283725675,13/12/2024,,Mercedes-Benz,C-Klasse,Benzin,21729,30649,32031,0,FALSE,322,8920,41.05,181-365
1283821817,09/12/2024,,Mercedes-Benz,B-Klasse,Benzin,10803,14378,15772,0,FALSE,326,3575,33.09,181-365
1279059251,02/10/2024,,Volkswagen,Golf VIII,Benzin,24514,27686,27451,0,FALSE,394,3172,12.94,365+
1279094819,04/10/2024,,Jeep,Renegade,Benzin,7518,11858,12010,0,FALSE,392,4340,57.73,365+
1272946035,15/11/2024,17/12/2024,Volkswagen,Golf VII,Benzin,6969,12172,13778,1,FALSE,32,5203,74.66,31-60
1282200957,18/11/2024,,Hyundai,i20,Benzin,14915,17333,18074,0,FALSE,347,2418,16.21,181-365
1280902012,25/10/2024,,Seat,Leon,Benzin,17148,19751,17830,0,FALSE,371,2603,15.18,365+
1280947842,22/10/2024,,Opel,Mokka X,Benzin,13203,14683,14223,0,FALSE,374,1480,11.21,365+
1280963135,21/10/2024,,BMW,3er,Diesel,15516,20872,20018,0,FALSE,375,5356,34.52,365+
1282856679,14/12/2024,07/01/2025,Nissan,Qashqai,Benzin,14014,17349,17958,1,FALSE,24,3335,23.8,15-30
1284136436,10/12/2024,23/12/2024,Ford,Kuga,Benzin,12112,16492,18013,1,FALSE,13,4380,36.16,Aug-14
1278518540,27/09/2024,20/12/2024,Volkswagen,Tiguan Allspace,Diesel,21889,24022,24211,1,FALSE,84,2133,9.74,61-90
1283161480,13/12/2024,,Mercedes-Benz,A-Klasse,Benzin,23198,28204,27086,0,FALSE,322,5006,21.58,181-365
1278104714,06/11/2024,,Mercedes-Benz,C-Klasse,Benzin,17134,22201,22101,0,FALSE,359,5067,29.57,181-365
1278274244,27/09/2024,28/09/2024,Audi,SQ5,Benzin,25524,33080,32323,1,FALSE,1,7556,29.6,0-7
1278695830,29/11/2024,,Ford,Focus,Benzin,13494,16895,18408,0,FALSE,336,3401,25.2,181-365
1279173454,02/01/2025,,Volkswagen,Golf VII,Benzin,17828,25576,25820,0,FALSE,302,7748,43.46,181-365
1280071781,15/10/2024,,BMW,1er,Benzin,9886,13709,14199,0,FALSE,381,3823,38.67,365+
1281045025,23/10/2024,,BMW,X1,Benzin,16932,21921,23471,0,FALSE,373,4989,29.46,365+
1279955345,23/10/2024,,Skoda,Kodiaq,Diesel,26144,31741,31916,0,FALSE,373,5597,21.41,365+
1279686748,01/10/2024,12/11/2024,Audi,A1,Benzin,7761,13743,14064,1,FALSE,42,5982,77.08,31-60
1278762292,08/10/2024,08/10/2024,Ford,Grand Tourneo Connect,Diesel,12805,16931,17957,1,FALSE,0,4126,32.22,0-7
1284264127,23/12/2024,,Opel,Corsa,Benzin,8736,14647,14426,0,FALSE,312,5911,67.66,181-365
1258407786,05/12/2024,,Seat,Leon,Benzin,13155,18111,17743,0,FALSE,330,4956,37.67,181-365
1280734881,18/10/2024,21/10/2024,Volkswagen,Scirocco,Benzin,14599,21433,22940,1,FALSE,3,6834,46.81,0-7
1279992689,15/10/2024,,BMW,1er,Benzin,9708,13366,15348,0,FALSE,381,3658,37.68,365+
1274941931,26/09/2024,,Land Rover,Discovery Sport,Benzin,22357,26619,26373,0,FALSE,400,4262,19.06,365+
1276655073,20/09/2024,28/12/2024,Mazda,CX-3,Benzin,13498,17918,17245,1,FALSE,99,4420,32.75,91-180
1280944745,18/10/2024,09/01/2025,Peugeot,Expert,Diesel,29249,33040,33914,1,FALSE,83,3791,12.96,61-90
1280562464,17/10/2024,27/12/2024,BMW,5er,Diesel,27344,33750,35561,1,FALSE,71,6406,23.43,61-90
1280655744,27/11/2024,,Opel,Adam,Benzin,12156,14492,14769,0,FALSE,338,2336,19.22,181-365
1281103445,08/11/2024,18/11/2024,Kia,Sportage,Benzin,11837,18661,19485,1,FALSE,10,6824,57.65,Aug-14
1282847800,12/11/2024,06/01/2025,Peugeot,208,Benzin,7205,10445,10356,1,FALSE,55,3240,44.97,31-60
1282547747,13/11/2024,,Volkswagen,T-Roc,Diesel,20222,25551,25386,0,FALSE,352,5329,26.35,181-365
1283840100,10/12/2024,14/12/2024,Hyundai,i10,Benzin,8676,11074,12036,1,FALSE,4,2398,27.64,0-7
1276360620,23/09/2024,18/12/2024,BMW,2er,Benzin,7989,12533,11546,1,FALSE,86,4544,56.88,61-90
1282176023,18/11/2024,,Volkswagen,Polo,Benzin,6626,11595,13857,0,FALSE,347,4969,74.99,181-365
1282443547,24/12/2024,31/12/2024,BMW,X1,Benzin,14938,21311,22742,1,FALSE,7,6373,42.66,0-7
1278388526,19/09/2024,29/11/2024,BMW,1er,Benzin,29866,31501,32994,1,FALSE,71,1635,5.47,61-90
1282104290,30/10/2024,09/11/2024,Opel,Astra,Benzin,7924,14095,13749,1,FALSE,10,6171,77.88,Aug-14
1282292127,08/11/2024,,Skoda,Octavia,Diesel,12813,16672,17526,0,FALSE,357,3859,30.12,181-365
1255083295,28/11/2024,,Citroen,C3 Aircross,Benzin,8203,14072,15594,0,FALSE,337,5869,71.55,181-365
1253037265,08/10/2024,09/12/2024,Ford,C-Max,Benzin,11153,13580,13915,1,FALSE,62,2427,21.76,61-90
1274152888,17/09/2024,05/12/2024,BMW,X3,Diesel,24466,28844,27513,1,FALSE,79,4378,17.89,61-90
1267654886,24/09/2024,26/09/2024,Volvo,V60,Diesel,19198,26696,26038,1,FALSE,2,7498,39.06,0-7
1269345693,15/10/2024,14/11/2024,BMW,5er,Diesel,15575,23015,23715,1,FALSE,30,7440,47.77,15-30
1284301317,24/12/2024,,Ford,EcoSport,Benzin,11873,17065,15071,0,FALSE,311,5192,43.73,181-365
1268126095,27/09/2024,30/10/2024,Skoda,Kodiaq,Diesel,28758,33770,35006,1,FALSE,33,5012,17.43,31-60
1275611467,28/11/2024,,Volkswagen,Passat,Benzin,13816,18508,17352,0,FALSE,337,4692,33.96,181-365
1281038267,29/10/2024,14/12/2024,BMW,2er,Diesel,12396,17652,17518,1,FALSE,46,5256,42.4,31-60
1278233997,13/12/2024,,Audi,A6,Diesel,30638,35503,36234,0,FALSE,322,4865,15.88,181-365
1278295841,15/11/2024,31/12/2024,Volkswagen,Passat,Diesel,16746,20650,20693,1,FALSE,46,3904,23.31,31-60
1283277758,27/11/2024,02/12/2024,Ford,Grand C-Max,Diesel,9031,12714,13382,1,FALSE,5,3683,40.78,0-7
1278986866,20/12/2024,27/12/2024,Volkswagen,Passat,Diesel,14653,20633,19317,1,FALSE,7,5980,40.81,0-7
1278565078,18/09/2024,11/10/2024,Peugeot,2008,Benzin,7868,10816,13090,1,FALSE,23,2948,37.47,15-30
1279362063,13/09/2024,,Hyundai,Kona,Hybrid,15873,19078,19485,0,FALSE,413,3205,20.19,365+
1273021943,21/11/2024,03/12/2024,Mazda,CX-5,Benzin,9986,12974,13014,1,FALSE,12,2988,29.92,Aug-14
1284289503,13/12/2024,,Smart,fortwo,Benzin,6521,12360,11617,0,FALSE,322,5839,89.54,181-365
1280076600,15/10/2024,,Volkswagen,up!,Benzin,7908,10575,9369,0,FALSE,381,2667,33.73,365+
1280682065,21/10/2024,,Opel,Corsa,Benzin,4021,8434,9812,0,FALSE,375,4413,109.75,365+
1272272908,13/09/2024,15/11/2024,Skoda,Karoq,Benzin,18246,18377,17301,1,FALSE,63,131,0.72,61-90
1277733555,16/10/2024,,Peugeot,5008,Diesel,13869,18727,19095,0,FALSE,380,4858,35.03,365+
1281329069,01/11/2024,10/12/2024,Volkswagen,Golf VII Sportsvan,Benzin,11898,17000,16694,1,FALSE,39,5102,42.88,31-60
1278878203,16/09/2024,13/11/2024,Mazda,CX-3,Benzin,13339,18480,17933,1,FALSE,58,5141,38.54,31-60
1282241183,08/11/2024,,Volkswagen,Tiguan Allspace,Diesel,20572,26393,28051,0,FALSE,357,5821,28.3,181-365
1281780346,18/11/2024,,Mitsubishi,Eclipse Cross,Benzin,10604,15949,14806,0,FALSE,347,5345,50.41,181-365
1283171866,06/12/2024,,BMW,1er,Benzin,11082,16882,17995,0,FALSE,329,5800,52.34,181-365
1279797497,17/10/2024,23/10/2024,Volkswagen,Tiguan,Diesel,11047,16505,15361,1,FALSE,6,5458,49.41,0-7
1280390096,01/10/2024,,Volkswagen,T-Roc,Benzin,28039,29679,30197,0,FALSE,395,1640,5.85,365+
1279376410,13/09/2024,,Renault,Kadjar,Benzin,10816,14382,14757,0,FALSE,413,3566,32.97,365+
1279815738,24/10/2024,,Volkswagen,T-Cross,Benzin,12185,17874,18174,0,FALSE,372,5689,46.69,365+
1283151372,05/12/2024,07/01/2025,Ford,Fiesta,Benzin,9100,13228,11967,1,FALSE,33,4128,45.36,31-60
1280663861,17/10/2024,,Hyundai,i30,Benzin,9204,13316,14634,0,FALSE,379,4112,44.68,365+
1280747685,22/10/2024,03/12/2024,Mercedes-Benz,A-Klasse,Benzin,10781,13875,14161,1,FALSE,42,3094,28.7,31-60
1281049441,14/12/2024,,Hyundai,i20,Benzin,8774,12508,11334,0,FALSE,321,3734,42.56,181-365
1280914202,26/11/2024,,Mitsubishi,Eclipse Cross,Hybrid,17843,22712,24261,0,FALSE,339,4869,27.29,181-365
1278894818,07/10/2024,03/12/2024,Volkswagen,Passat,Diesel,14921,20223,19047,1,FALSE,57,5302,35.53,31-60
1281357007,23/10/2024,,Volkswagen,Polo,Benzin,6949,10442,12159,0,FALSE,373,3493,50.27,365+
1281714638,28/11/2024,,Smart,forfour,Benzin,8773,12601,13280,0,FALSE,337,3828,43.63,181-365
1278311762,12/09/2024,15/10/2024,MINI,MINI,Benzin,29834,33108,34239,1,FALSE,33,3274,10.97,31-60
1281330020,04/11/2024,,Hyundai,Kona,Benzin,11098,16495,17599,0,FALSE,361,5397,48.63,181-365
1283099871,29/11/2024,,Audi,A5 Sportback,Benzin,18488,25824,26611,0,FALSE,336,7336,39.68,181-365
1282729038,02/12/2024,,Ford,EcoSport,Benzin,9924,14044,13262,0,FALSE,333,4120,41.52,181-365
1278125434,28/10/2024,,Renault,Clio,Benzin,12710,14176,13915,0,FALSE,368,1466,11.53,365+
1278182102,18/12/2024,,Mercedes-Benz,A-Klasse,Benzin,17436,24168,24500,0,FALSE,317,6732,38.61,181-365
1282024890,08/11/2024,02/01/2025,Kia,cee'd,Benzin,16530,20407,21410,1,FALSE,55,3877,23.45,31-60
1282333153,06/12/2024,,Volvo,XC60,Diesel,24971,31152,30065,0,FALSE,329,6181,24.75,181-365
1283461498,04/12/2024,,Mercedes-Benz,CLA-Klasse,Diesel,13815,17330,18488,0,FALSE,331,3515,25.44,181-365
1279327143,13/11/2024,10/12/2024,Kia,cee'd,Benzin,4748,8979,9807,1,FALSE,27,4231,89.11,15-30
1282954029,21/11/2024,,BMW,X1,Benzin,11902,17043,16816,0,FALSE,344,5141,43.19,181-365
1283227184,29/11/2024,,Volkswagen,Caddy,Diesel,17941,22657,23328,0,FALSE,336,4716,26.29,181-365
1283426810,06/12/2024,,Nissan,X-Trail,Diesel,11753,16311,16613,0,FALSE,329,4558,38.78,181-365
1280738506,29/10/2024,30/12/2024,Ford,Focus,Benzin,13498,18089,17118,1,FALSE,62,4591,34.01,61-90
1279299850,24/10/2024,,BMW,5er,Hybrid,34884,39746,38808,0,FALSE,372,4862,13.94,365+
1284066027,19/12/2024,,Renault,Clio,Benzin,6551,8798,8591,0,FALSE,316,2247,34.3,181-365
1269326471,10/11/2024,,BMW,X1,Benzin,21420,25319,25730,0,FALSE,355,3899,18.2,181-365
1281048013,21/10/2024,,Mazda,MX-5,Benzin,19015,24089,26379,0,FALSE,375,5074,26.68,365+
1284589721,20/12/2024,,Opel,Astra,Diesel,10052,13651,11977,0,FALSE,315,3599,35.8,181-365
1279593122,19/09/2024,23/09/2024,Citroen,C1,Benzin,6306,9678,10186,1,FALSE,4,3372,53.47,0-7
1280969076,11/11/2024,,Hyundai,i10,Benzin,6272,10033,8845,0,FALSE,354,3761,59.96,181-365
1278765679,01/10/2024,,Seat,Ibiza,Benzin,11094,11756,13399,0,FALSE,395,662,5.97,365+
1281682042,04/12/2024,,Mercedes-Benz,GLC-Klasse,Benzin,32699,37669,37281,0,FALSE,331,4970,15.2,181-365
1280906013,07/10/2024,10/12/2024,BMW,2er,Benzin,17303,20882,22127,1,FALSE,64,3579,20.68,61-90
1279876812,24/09/2024,30/12/2024,Renault,Clio,Benzin,7607,11713,11446,1,FALSE,97,4106,53.98,91-180
1281544263,29/10/2024,30/12/2024,Fiat,Tipo,Benzin,14485,20888,20074,1,FALSE,62,6403,44.2,61-90
1284570554,23/12/2024,,BMW,1er,Benzin,20454,26167,26554,0,FALSE,312,5713,27.93,181-365
1282456274,18/11/2024,,Opel,Mokka X,Benzin,11886,14866,14410,0,FALSE,347,2980,25.07,181-365
1281924322,02/11/2024,,Mazda,CX-5,Benzin,14149,16042,16267,0,FALSE,363,1893,13.38,181-365
1285042079,07/01/2025,,Hyundai,Kona,Benzin,11074,14929,14017,0,FALSE,297,3855,34.81,181-365
1278804875,07/10/2024,30/12/2024,Volkswagen,Golf VII Sportsvan,Benzin,11587,14923,17062,1,FALSE,84,3336,28.79,61-90
1282895372,19/12/2024,,Skoda,Superb,Diesel,15780,22942,21795,0,FALSE,316,7162,45.39,181-365
1283583286,10/12/2024,,Opel,Corsa,Benzin,4436,9761,10425,0,FALSE,325,5325,120.04,181-365
1283791169,06/12/2024,16/12/2024,Hyundai,IONIQ,Hybrid,12738,16133,18236,1,FALSE,10,3395,26.65,Aug-14
1256897776,19/09/2024,16/11/2024,Opel,Corsa,Benzin,4367,8580,6750,1,FALSE,58,4213,96.47,31-60
1280723911,08/10/2024,07/01/2025,Opel,Adam,Benzin,4429,9427,9841,1,FALSE,91,4998,112.85,91-180
1281033387,24/10/2024,,Mercedes-Benz,CLA-Klasse,Benzin,31952,38580,39620,0,FALSE,372,6628,20.74,365+
1282215536,09/11/2024,07/01/2025,Ford,Kuga,Diesel,12230,15666,15005,1,FALSE,59,3436,28.09,31-60
1261810771,15/10/2024,04/12/2024,Mercedes-Benz,CLA-Klasse,Benzin,15276,20972,19379,1,FALSE,50,5696,37.29,31-60
1284178637,14/12/2024,,Volkswagen,Passat,Diesel,12073,16300,16927,0,FALSE,321,4227,35.01,181-365
1279504242,19/09/2024,29/11/2024,Nissan,Qashqai,Benzin,9610,12854,11385,1,FALSE,71,3244,33.76,61-90
1280707555,14/10/2024,15/10/2024,Opel,Zafira Tourer,Benzin,5890,12541,13146,1,FALSE,1,6651,112.92,0-7
1262697139,05/12/2024,,Ford,Kuga,Diesel,11215,15712,15481,0,FALSE,330,4497,40.1,181-365
1282976008,28/11/2024,,Kia,Picanto,Benzin,4030,8035,7559,0,FALSE,337,4005,99.38,181-365
1283344499,05/12/2024,12/12/2024,Fiat,500X,Benzin,4803,8598,10177,1,FALSE,7,3795,79.01,0-7
1279230611,17/09/2024,09/12/2024,MINI,MINI,Benzin,8476,9593,10461,1,FALSE,83,1117,13.18,61-90
1283959937,12/12/2024,,Dacia,Sandero,Benzin,6829,13427,13205,0,FALSE,323,6598,96.62,181-365
1284137965,08/01/2025,,Volkswagen,Golf VII,Benzin,11374,17090,16545,0,FALSE,296,5716,50.25,181-365
1282724265,06/12/2024,10/01/2025,Dacia,Sandero,Benzin,9941,13514,12553,1,FALSE,35,3573,35.94,31-60
1278645256,14/10/2024,04/11/2024,BMW,1er,Benzin,10849,15248,14121,1,FALSE,21,4399,40.55,15-30
1275337393,31/10/2024,03/12/2024,Opel,Corsa,Benzin,7356,12096,11386,1,FALSE,33,4740,64.44,31-60
1275861564,19/11/2024,23/12/2024,Mercedes-Benz,A-Klasse,Benzin,18681,23327,23045,1,FALSE,34,4646,24.87,31-60
1277649693,02/10/2024,13/12/2024,Cupra,Formentor,Benzin,28978,30274,30554,1,FALSE,72,1296,4.47,61-90
1283841209,03/01/2025,,BMW,4er,Benzin,19765,26804,26484,0,FALSE,301,7039,35.61,181-365
1279677140,17/10/2024,,Seat,Ateca,Benzin,15999,19383,17928,0,FALSE,379,3384,21.15,365+
1279842246,23/09/2024,02/01/2025,Nissan,Pulsar,Benzin,9342,13147,12376,1,FALSE,101,3805,40.73,91-180
1280332258,17/10/2024,,Skoda,Octavia,Benzin,19698,24604,25139,0,FALSE,379,4906,24.91,365+
1280802155,30/10/2024,,BMW,2er,Benzin,7879,11105,12834,0,FALSE,366,3226,40.94,365+
1279094687,26/09/2024,,Ford,Mondeo,Hybrid,16900,19498,19731,0,FALSE,400,2598,15.37,365+
1275747268,17/10/2024,10/01/2025,Volkswagen,Sharan,Diesel,19075,23158,24625,1,FALSE,85,4083,21.4,61-90
1279668955,27/11/2024,,MINI,Countryman,Benzin,12820,18746,18403,0,FALSE,338,5926,46.22,181-365
1282795220,25/11/2024,,Mazda,CX-3,Benzin,8884,13550,14427,0,FALSE,340,4666,52.52,181-365
1280394717,15/10/2024,,Skoda,Octavia,Benzin,16422,18455,18726,0,FALSE,381,2033,12.38,365+
1283736636,06/12/2024,,MINI,Countryman,Hybrid,15996,21264,21337,0,FALSE,329,5268,32.93,181-365
1283588228,13/12/2024,,Fiat,Panda,Benzin,9394,12233,11853,0,FALSE,322,2839,30.22,181-365
1283988065,20/12/2024,,Renault,Talisman,Diesel,13726,16953,17391,0,FALSE,315,3227,23.51,181-365
1268786945,02/10/2024,12/11/2024,Opel,Meriva,Diesel,4663,10031,9758,1,FALSE,41,5368,115.12,31-60
1280865575,19/10/2024,,BMW,5er,Diesel,24583,28872,29152,0,FALSE,377,4289,17.45,365+
1275939618,17/09/2024,15/10/2024,Mazda,CX-3,Benzin,10965,16278,16082,1,FALSE,28,5313,48.45,15-30
1277377624,23/09/2024,22/10/2024,Toyota,Yaris,Benzin,6797,12669,13250,1,FALSE,29,5872,86.39,15-30
1276985301,19/09/2024,,Dacia,Dokker,Benzin,9955,13702,15230,0,FALSE,407,3747,37.64,365+
1283189716,28/11/2024,02/12/2024,Opel,Corsa,Benzin,4938,9093,8750,1,FALSE,4,4155,84.14,0-7
1282362468,04/12/2024,,Mercedes-Benz,GLA-Klasse,Benzin,14964,17565,18245,0,FALSE,331,2601,17.38,181-365
1283205878,04/12/2024,,Mercedes-Benz,GLC-Klasse,Benzin,30190,37234,36228,0,FALSE,331,7044,23.33,181-365
1283453564,11/12/2024,,BMW,1er,Diesel,10016,16660,17751,0,FALSE,324,6644,66.33,181-365
1285246869,09/01/2025,,Ford,Focus,Benzin,7249,12385,12761,0,FALSE,295,5136,70.85,181-365
1282726768,20/11/2024,,Volkswagen,T-Roc,Diesel,15955,20212,18522,0,FALSE,345,4257,26.68,181-365
1279988740,02/10/2024,04/10/2024,Seat,Alhambra,Diesel,26374,34870,34629,1,FALSE,2,8496,32.21,0-7
1278855907,07/10/2024,30/12/2024,BMW,X1,Benzin,18010,23289,22312,1,FALSE,84,5279,29.31,61-90
1280264896,22/10/2024,03/12/2024,Seat,Alhambra,Benzin,15566,21463,23296,1,FALSE,42,5897,37.88,31-60
1280961286,22/11/2024,,Nissan,Qashqai,Benzin,12136,17766,17760,0,FALSE,343,5630,46.39,181-365
1274036225,07/11/2024,14/11/2024,Hyundai,i30,Benzin,22587,28910,27746,1,FALSE,7,6323,27.99,0-7
1279649279,21/10/2024,,Volkswagen,Golf VII Sportsvan,Benzin,14247,15636,16360,0,FALSE,375,1389,9.75,365+
1279864724,19/12/2024,,Mercedes-Benz,CLA-Klasse,Benzin,24681,32105,32392,0,FALSE,316,7424,30.08,181-365
1278538903,17/10/2024,14/11/2024,Kia,cee'd,Benzin,10183,14671,15342,1,FALSE,28,4488,44.07,15-30
1284052814,19/12/2024,,Opel,Mokka X,Benzin,12193,17683,16047,0,FALSE,316,5490,45.03,181-365
1279050871,16/09/2024,16/10/2024,Mercedes-Benz,A-Klasse,Benzin,17771,22470,21820,1,FALSE,30,4699,26.44,15-30
1279177422,11/12/2024,,Volkswagen,Arteon Shooting Brake,Diesel,25075,30838,32804,0,FALSE,324,5763,22.98,181-365
1284525362,08/01/2025,10/01/2025,Opel,Mokka,Diesel,4988,10105,11311,1,FALSE,2,5117,102.59,0-7
1279066074,17/09/2024,10/10/2024,BMW,1er,Diesel,11504,17710,17818,1,FALSE,23,6206,53.95,15-30
1280362903,01/10/2024,22/11/2024,Volkswagen,Passat,Diesel,19088,22693,24525,1,FALSE,52,3605,18.89,31-60
1280406927,09/10/2024,30/12/2024,Volkswagen,Golf VIII,Diesel,23623,27352,28571,1,FALSE,82,3729,15.79,61-90
1281366980,28/10/2024,02/12/2024,Mitsubishi,Space Star,Benzin,4981,6974,8199,1,FALSE,35,1993,40.01,31-60
1276455186,19/11/2024,,Audi,A3,Hybrid,15629,20256,19812,0,FALSE,346,4627,29.61,181-365
1279873501,23/09/2024,02/11/2024,Seat,Leon,Benzin,18938,23555,23632,1,FALSE,40,4617,24.38,31-60
1279954255,25/09/2024,02/10/2024,Toyota,C-HR,Hybrid,15597,17362,18767,1,FALSE,7,1765,11.32,0-7
1280459487,10/12/2024,,Mercedes-Benz,E-Klasse,Benzin,32572,37924,38346,0,FALSE,325,5352,16.43,181-365
1282878374,20/11/2024,,Kia,cee'd,Hybrid,13210,20978,21403,0,FALSE,345,7768,58.8,181-365
1276988023,01/10/2024,07/12/2024,Nissan,Qashqai,Benzin,8375,12238,11407,1,FALSE,67,3863,46.13,61-90
1282043297,09/11/2024,,Volkswagen,Tiguan,Benzin,17141,21820,20500,0,FALSE,356,4679,27.3,181-365
1282906157,19/11/2024,13/12/2024,Opel,Karl,Benzin,4822,8039,8595,1,FALSE,24,3217,66.72,15-30
1283088435,06/12/2024,,Volkswagen,Golf VII,Benzin,7700,11861,12450,0,FALSE,329,4161,54.04,181-365
1283645880,06/12/2024,,Volkswagen,Polo,Benzin,12582,17193,17456,0,FALSE,329,4611,36.65,181-365
1283472517,31/12/2024,,Smart,fortwo,Benzin,6663,13120,11985,0,FALSE,304,6457,96.91,181-365
1283397916,06/12/2024,,Mercedes-Benz,C-Klasse,Diesel,29934,35592,35693,0,FALSE,329,5658,18.9,181-365
1249046043,15/11/2024,,Audi,TTS,Benzin,27400,33002,34247,0,FALSE,350,5602,20.45,181-365
1279191668,05/10/2024,,Skoda,Octavia,Benzin,10586,14874,14779,0,FALSE,391,4288,40.51,365+
1279797983,25/09/2024,22/11/2024,Mercedes-Benz,E-Klasse,Diesel,23530,26760,27141,1,FALSE,58,3230,13.73,31-60
1281754888,05/11/2024,,Smart,fortwo,Benzin,8672,10031,9579,0,FALSE,360,1359,15.67,181-365
1282998397,12/12/2024,,Skoda,Karoq,Benzin,13070,17626,17175,0,FALSE,323,4556,34.86,181-365
1283436220,04/12/2024,,Volkswagen,Touran,Benzin,13828,20434,21961,0,FALSE,331,6606,47.77,181-365
1283500403,13/12/2024,,Renault,Clio,Benzin,11406,14902,15875,0,FALSE,322,3496,30.65,181-365
1260823690,07/10/2024,,Volkswagen,T6 Multivan,Diesel,36038,39651,40473,0,FALSE,389,3613,10.03,365+
1279416689,18/10/2024,25/11/2024,Nissan,Pulsar,Benzin,5274,10004,10416,1,FALSE,38,4730,89.69,31-60
1237218825,18/12/2024,,Audi,A4,Diesel,16171,24150,24346,0,FALSE,317,7979,49.34,181-365
1266968605,17/09/2024,29/11/2024,Volvo,V90,Hybrid,33612,36380,36084,1,FALSE,73,2768,8.24,61-90
